,plu_id,plu_hierarchy_lvl_2_desc,plu_width_amt,plu_depth_amt,plu_height_amt,Квант
426,4167042.0,Детские товары (Food),10.2,21.5,5.0,
427,4048563.0,Сопутствующие товары (Food),7.5,14.8,27.0,
428,4186322.0,Детское питание (Food),19.0,9.3,18.8,
429,4145175.0,Бакалея (Food),10.5,6.0,13.0,
430,4106300.0,Молочная гастрономия,13.5,21.5,5.0,
431,3462836.0,Кондитерские изделия (Food),14.9,4.4,19.7,
432,4302279.0,Мясо и мясные изделия,14.8,2.7,21.0,
433,4286757.0,Овощи - Фрукты,18.5,27.0,3.0,
434,4194721.0,"Соки, воды, пиво",5.8,5.8,14.5,
435,4315506.0,Бакалея (Food),8.0,4.5,13.0,
436,3922564.0,"Соки, воды, пиво",6.57,6.57,21.87,
437,4224893.0,Сопутствующие товары (Food),39.0,20.0,17.6,
438,4345826.0,Бакалея (Food),9.5,4.0,16.5,
439,4255568.0,"Соки, воды, пиво",8.5,8.5,31.5,6.0
440,4214927.0,Замороженные продукты,6.0,9.0,16.0,36.0
441,4203415.0,Корма для животных,13.5,5.0,21.0,
442,4376288.0,Замороженные продукты,5.5,22.8,3.5,
443,3444774.0,Сопутствующие товары (Food),5.6,3.0,11.6,6.0
444,4243884.0,Птица и изделия из птицы,14.8,21.0,4.7,4.0
445,4291801.0,Молочная гастрономия,20.0,11.0,8.0,
446,17342.0,Кондитерские изделия (Food),8.8,1.5,8.3,20.0
447,4312152.0,ФК Кулинария и салаты,13.7,18.7,3.7,
448,2167031.0,Замороженные продукты,24.0,20.0,5.0,
449,4271682.0,Бакалея (Food),8.7,8.5,9.0,
450,4339081.0,Замороженные продукты,19.0,4.0,14.4,
451,4325464.0,Кондитерские изделия (Food),5.5,5.5,5.5,
452,4314251.0,Молочная гастрономия,13.7,13.7,5.6,
453,3680543.0,Детские товары (Food),13.5,23.5,33.9,
454,3455476.0,Сопутствующие товары (Food),18.0,2.5,14.0,14.0
455,4045398.0,Детское питание (Fresh),5.0,4.8,12.0,18.0
456,4200058.0,Сопутствующие товары (Food),12.0,3.0,20.0,
457,4157218.0,Молочная гастрономия,9.2,13.2,3.9,
458,3172909.0,Бакалея (Food),10.8,1.0,15.0,
459,4115156.0,Замороженные продукты,21.7,24.0,2.5,
460,3450108.0,Бакалея (Food),13.0,5.0,19.0,
461,4252116.0,Кондитерские изделия (Fresh),24.0,24.0,12.0,
462,20996.0,Бакалея (Food),9.0,8.5,26.0,
463,4233159.0,Бакалея (Food),8.0,5.8,16.5,
464,3672152.0,Бакалея (Food),13.0,7.5,23.0,
465,4276586.0,Замороженные продукты,11.7,11.7,14.5,
466,4275293.0,Молочная гастрономия,7.8,7.8,6.5,
467,3465904.0,Рыбная гастрономия,7.5,7.5,4.0,
468,4328685.0,Детские товары (NonFood),5.0,5.0,10.0,
469,4085499.0,Бакалея (Food),9.0,9.0,6.8,
470,3628781.0,Мясо и мясные изделия,19.0,14.0,5.5,
471,3184807.0,Бакалея (Food),11.0,1.0,14.0,
472,4116967.0,Детское питание (Food),4.1,14.4,19.5,
473,4229234.0,Корма для животных,16.0,3.9,18.5,
474,3658.0,Кондитерские изделия (Food),13.0,2.5,3.5,
475,4308332.0,Молочная гастрономия,9.0,11.5,3.0,
476,3673815.0,Молочная гастрономия,12.0,6.0,17.5,
477,4174180.0,Бакалея (Food),7.0,7.0,8.5,
478,4218481.0,Сопутствующие товары (Food),13.0,5.0,20.0,
479,4275055.0,Бакалея (Food),10.0,0.3,14.0,
480,4149131.0,Бакалея (Food),6.72,6.72,14.18,
481,4261607.0,Кондитерские изделия (Food),13.0,7.0,14.5,4.0
482,4061373.0,Детское питание (Food),1.0,10.0,2.5,
483,4282319.0,Бакалея (Food),17.5,5.5,23.0,
484,4037231.0,Кондитерские изделия (Food),27.5,5.0,18.0,
485,72318.0,Бакалея (Food),8.5,8.5,4.2,12.0
486,4207572.0,Бакалея (Food),7.5,7.7,7.7,24.0
487,4257405.0,"Хлеб, хлебобулочные изделия (Food)",14.3,4.7,13.6,
488,4095223.0,Сопутствующие товары (Food),9.0,4.5,28.5,
489,4238669.0,Молочная гастрономия,5.6,5.6,16.0,
490,3992434.0,Рыбная гастрономия,7.0,7.0,7.7,
491,3612503.0,Бакалея (Food),6.0,6.0,10.0,
492,3943067.0,Сопутствующие товары (Food),18.9,9.2,31.7,
493,4194294.0,Молочная гастрономия,10.5,5.5,18.5,
494,3620836.0,Овощи - Фрукты,15.0,3.0,15.0,12.0
495,4303602.0,Бакалея (Food),5.9,5.9,27.0,
496,4312358.0,"Соки, воды, пиво",6.7,6.7,20.4,
497,18756.0,Кондитерские изделия (Food),25.5,4.6,12.0,
498,4269605.0,"Хлеб, хлебобулочные изделия (Food)",24.0,24.0,3.0,
499,3991985.0,Мясо и мясные изделия,14.0,2.0,28.5,4.0
500,2134727.0,Кондитерские изделия (Food),14.0,1.2,3.0,36.0
501,4323866.0,Бакалея (Food),15.0,9.0,27.0,
502,4154477.0,Мясная гастрономия,15.2,20.4,2.5,
503,63016.0,Замороженные продукты,19.5,14.0,6.0,
504,3418182.0,Кондитерские изделия (Food),12.0,2.5,16.0,8.0
505,4276279.0,"Соки, воды, пиво",8.1,8.1,26.7,
506,3388532.0,Сопутствующие товары (Food),11.0,4.5,27.5,
507,3423233.0,Замороженные продукты,5.0,18.0,4.0,
508,4212874.0,Детское питание (Food),5.5,5.5,5.6,12.0
509,4353864.0,Бакалея (Food),11.0,1.6,14.0,16.0
510,2048193.0,Сопутствующие товары (Food),19.0,4.0,4.5,
511,4235530.0,Бакалея (Food),1.0,17.0,10.0,
512,3910524.0,Кондитерские изделия (Food),9.35,1.7,20.55,
513,4049737.0,Мясная гастрономия,6.7,16.0,6.7,
514,4366504.0,Мясо и мясные изделия,14.4,19.0,5.0,4.0
515,3900133.0,Бакалея (Food),8.5,8.5,5.5,
516,4132209.0,Бакалея (Food),12.5,1.7,17.5,
517,4085463.0,"Соки, воды, пиво",6.0,6.0,15.05,
518,4108893.0,Замороженные продукты,19.0,3.0,19.0,
519,3625833.0,Бакалея (Food),13.0,2.0,16.0,12.0
520,40951.0,Овощи - Фрукты,14.0,3.0,12.0,
521,4269406.0,Рыбная гастрономия,8.2,8.2,5.7,
522,3332106.0,Одежда,17.0,0.5,22.7,
523,4046050.0,Детское питание (Food),5.5,5.5,6.0,12.0
524,4105959.0,"Соки, воды, пиво",8.5,8.5,26.5,
525,4026556.0,Бакалея (Food),8.0,4.5,15.0,
526,3613483.0,"Готовая кулинария, салаты",18.7,3.6,13.7,
527,4366995.0,Мясо и мясные изделия,14.1,14.0,6.0,
528,3975075.0,Сопутствующие товары (Food),7.5,7.5,27.7,
529,3013047.0,Бакалея (Food),10.0,10.0,8.0,
530,4264751.0,Сопутствующие товары (Food),6.2,3.2,18.0,
531,4166395.0,Кондитерские изделия (Fresh),13.8,23.7,10.2,
532,3387139.0,"Соки, воды, пиво",6.0,6.0,24.0,
533,4335251.0,ФК Кулинария и салаты,13.7,4.7,18.7,
534,3376242.0,Молочная гастрономия,7.5,7.3,8.1,30.0
535,3378996.0,Молочная гастрономия,8.5,8.5,23.0,6.0
536,4269691.0,Мясная гастрономия,14.0,22.0,4.0,8.0
537,3600034.0,Замороженные продукты,21.0,19.0,4.0,
538,4312399.0,Молочная гастрономия,7.0,7.0,10.0,
539,4094763.0,Детские товары (Food),10.0,3.5,17.9,
540,4340891.0,Сопутствующие товары (Food),4.0,18.0,5.0,
541,4316876.0,"Соки, воды, пиво",6.5,7.5,23.7,
542,3669880.0,"Соки, воды, пиво",6.4,6.4,21.4,
543,3667742.0,Сопутствующие товары (Food),11.6,3.9,16.2,
544,3421632.0,Бакалея (Food),8.5,8.5,5.5,24.0
545,4276704.0,Мясная гастрономия,8.0,20.0,6.0,
546,2173039.0,Рыбная гастрономия,18.0,0.8,26.0,
547,4319195.0,Бакалея (Food),7.7,7.7,12.0,
548,4260763.0,Молочная гастрономия,9.0,16.5,24.0,
549,4104301.0,Молочная гастрономия,12.0,5.0,15.0,6.0
550,4309714.0,Кондитерские изделия (Food),11.3,1.4,9.3,
551,3446818.0,Детские товары (Food),23.0,13.5,47.5,
552,3901913.0,"Соки, воды, пиво",6.5,6.5,20.0,
553,4303939.0,Кондитерские изделия (Food),8.6,1.5,18.0,
554,4382017.0,Товары для дома,19.0,8.0,58.0,
555,4155953.0,Сопутствующие товары (Food),10.9,2.1,10.0,
556,4047941.0,"Соки, воды, пиво",6.0,6.0,15.05,
557,4158067.0,Кондитерские изделия (Food),9.7,2.1,17.0,28.0
558,4263249.0,"Готовая кулинария, салаты",14.0,19.0,3.5,
559,4268104.0,Товары для дома,12.0,34.0,0.7,
560,4135669.0,Бакалея (Food),8.0,1.0,17.0,
561,3677865.0,Мясная гастрономия,11.5,14.0,6.5,
562,4128854.0,Сопутствующие товары (Food),2.5,8.0,17.0,
563,4347949.0,Мясо и мясные изделия,19.5,25.0,14.0,
564,3009017.0,Бакалея (Food),6.6,1.5,11.0,
565,4050219.0,Кондитерские изделия (Food),9.7,9.7,4.1,
566,4053083.0,Диабетическое питание,15.0,2.0,19.0,
567,3623197.0,Кондитерские изделия (Food),27.0,40.0,20.0,
568,4189684.0,Бакалея (Food),8.0,5.5,16.5,
569,4282440.0,Замороженные продукты,19.5,10.0,30.0,
570,3200224.0,Бакалея (Food),8.5,8.5,8.5,
571,2143028.0,Овощи - Фрукты,10.0,3.5,22.0,
572,3073335.0,Детское питание (Food),8.8,8.8,33.1,6.0
573,2157107.0,Сопутствующие товары (Food),4.5,4.0,19.0,12.0
574,3695658.0,Замороженные продукты,19.5,27.0,5.0,
575,4309841.0,Замороженные продукты,12.7,18.3,4.5,
576,3375523.0,Детское питание (Food),6.2,6.2,9.8,
577,92056.0,Сопутствующие товары (Food),5.0,5.0,22.5,6.0
578,4312578.0,Сопутствующие товары (Food),5.7,13.0,25.7,
579,4244273.0,"Готовая кулинария, салаты",15.0,15.0,3.5,
580,3682583.0,Детское питание (Food),14.0,5.5,21.0,
581,4271400.0,Бакалея (Food),7.6,10.2,19.0,5.0
582,3467257.0,Молочная гастрономия,7.5,7.5,18.0,
583,4125804.0,Мясная гастрономия,4.5,4.0,19.0,
584,4129495.0,Молочная гастрономия,13.7,13.7,6.8,
585,4285561.0,Молочная гастрономия,3.0,23.0,3.0,
586,4124175.0,Сопутствующие товары (Food),6.94,5.52,18.1,
587,3656228.0,Бакалея (Food),5.2,5.2,18.5,
588,90347.0,"Соки, воды, пиво",8.1,7.3,24.3,12.0
589,3663599.0,Сопутствующие товары (Food),7.0,2.3,22.9,
590,3685841.0,Бакалея (Food),1.8,10.5,12.7,
591,3495795.0,Бакалея (Food),11.0,6.0,11.0,
592,4125959.0,Молочная гастрономия,9.5,9.5,5.0,
593,3907371.0,Бакалея (Food),6.0,4.0,21.0,
594,3145786.0,Замороженные продукты,25.0,37.0,29.0,
595,3454742.0,Сопутствующие товары (Food),7.0,5.0,18.0,
596,4014770.0,Птица и изделия из птицы,19.0,21.0,4.0,
597,4259753.0,Корма для животных,14.0,24.5,8.0,
598,4131555.0,Овощи - Фрукты,20.0,6.0,30.0,
599,4059986.0,Бакалея (Food),10.8,3.0,19.0,
600,3277510.0,Сопутствующие товары (Food),11.0,12.0,12.0,
601,4091338.0,Мясная гастрономия,11.5,11.5,4.5,
602,4296515.0,Молочная гастрономия,6.5,11.5,2.0,
603,3958998.0,Сопутствующие товары (Food),17.4,9.5,26.2,
604,2085980.0,Бакалея (Food),6.5,5.0,9.3,
605,3447868.0,Детское питание (Food),14.5,1.0,3.8,
606,4356418.0,Мясная гастрономия,12.0,2.4,18.0,4.0
607,4236799.0,Молочная гастрономия,8.5,17.5,2.0,
608,4288412.0,Кондитерские изделия (Food),23.9,39.9,17.5,
609,4332464.0,Молочная гастрономия,8.5,8.5,23.5,
610,3407481.0,Молочная гастрономия,5.0,3.0,9.0,8.0
611,3435016.0,Бакалея (Food),8.5,4.5,19.2,18.0
612,4281093.0,Товары для дома,7.5,7.5,10.2,
613,4296609.0,Замороженные продукты,2.0,21.0,28.0,
614,4358250.0,Молочная гастрономия,6.3,6.3,6.5,24.0
615,3605407.0,Молочная гастрономия,8.0,8.0,23.0,
616,3689956.0,Бакалея (Food),10.5,7.0,21.1,
617,4111888.0,Кондитерские изделия (Food),14.2,3.4,8.9,
618,4130033.0,Мясная гастрономия,15.0,5.0,15.0,
619,2102998.0,Кондитерские изделия (Food),13.0,5.0,16.0,24.0
620,4287119.0,Товары для дома,12.8,12.8,5.9,
621,4340783.0,"Хлеб, хлебобулочные изделия (Food)",8.0,18.5,9.5,2.0
622,3963774.0,Сопутствующие товары (Food),17.0,9.0,23.0,
623,4255938.0,"Соки, воды, пиво",9.3,9.3,31.8,9.0
624,3669156.0,Сопутствующие товары (Food),6.0,6.0,6.0,
625,4305910.0,Кондитерские изделия (Food),10.5,14.0,4.5,
626,78034294.0,Хлеб СП,9.0,9.0,4.0,
627,4117699.0,Бакалея (Food),8.5,1.5,15.5,
628,3684633.0,"Соки, воды, пиво",9.1,9.1,32.0,
629,4359544.0,Замороженные продукты,18.7,13.7,4.5,
630,4222126.0,Товары для животных,7.0,7.0,7.0,
631,4298973.0,Молочная гастрономия,5.2,5.2,17.9,
632,3150953.0,Мясная гастрономия,14.0,7.5,7.5,
633,4238321.0,Мясная гастрономия,12.7,0.3,25.0,
634,4319571.0,"Соки, воды, пиво",8.3,8.3,27.8,
635,4263370.0,"Хлеб, хлебобулочные изделия (Food)",9.0,13.0,2.0,
636,4294605.0,Замороженные продукты,31.5,21.5,4.0,
637,4354462.0,Молочная гастрономия,5.0,5.0,13.0,
638,4263109.0,Молочная гастрономия,8.5,8.5,25.1,
639,3659097.0,Молочная гастрономия,7.7,6.7,24.1,
640,3426326.0,Бакалея (Food),9.0,9.0,10.5,
641,4150457.0,Детское питание (Food),6.2,6.2,9.2,
642,4353448.0,Кондитерские изделия (Food),7.1,0.9,15.0,
643,4058707.0,Бакалея (Food),21.2,17.7,8.1,
644,4275333.0,Бакалея (Food),5.0,5.0,23.1,
645,88807.0,Бакалея (Food),11.0,1.0,14.0,
646,3623258.0,"Хлеб, хлебобулочные изделия (Food)",9.0,3.0,22.0,
647,4129879.0,Молочная гастрономия,10.0,2.5,18.5,
648,4035358.0,Бакалея (Food),8.1,6.7,14.8,
649,4364368.0,Бакалея (Food),7.0,1.0,11.0,
650,2167600.0,Бакалея (Food),8.0,6.0,12.0,
651,4168907.0,Бакалея (Food),13.0,4.0,19.0,6.0
652,4275903.0,Бакалея (Food),9.5,9.3,16.0,
653,4269231.0,Кондитерские изделия (Food),17.0,3.5,17.3,
654,4250590.0,Сопутствующие товары (Food),6.5,5.0,28.0,
655,4057065.0,Замороженные продукты,3.5,3.5,16.0,
656,3976925.0,Молочная гастрономия,9.4,10.9,6.0,
657,4338654.0,Детское питание (Fresh),4.5,6.3,8.4,
658,94424.0,Бакалея (Food),15.0,3.5,21.5,28.0
659,3633887.0,Кондитерские изделия (Food),19.0,4.0,19.0,
660,4263684.0,"Соки, воды, пиво",6.5,6.5,10.1,
661,4036451.0,"Хлеб, хлебобулочные изделия (Food)",16.0,17.0,5.0,6.0
662,4344540.0,Сопутствующие товары (Food),9.2,6.6,22.3,
663,4218733.0,"Хлеб, хлебобулочные изделия (Food)",21.0,21.0,3.0,
664,4268604.0,"Соки, воды, пиво",5.5,5.5,13.5,
665,3493529.0,Бакалея (Food),13.0,4.0,18.0,
666,2120341.0,Молочная гастрономия,7.5,3.0,11.0,
667,4157697.0,Бакалея (Food),12.5,3.0,21.0,16.0
668,3928269.0,Кондитерские изделия (Food),12.0,2.0,19.5,
669,4286884.0,Сопутствующие товары (Food),4.9,4.9,15.1,
670,4273204.0,"Готовая кулинария, салаты",13.7,13.7,4.4,
671,3469543.0,Бакалея (Food),10.1,6.0,16.9,12.0
672,4333441.0,Кондитерские изделия (Fresh),12.7,12.7,8.3,
673,3967364.0,Детские товары (Food),8.4,4.0,18.3,6.0
674,3642582.0,Молочная гастрономия,7.0,7.0,10.0,
675,4299852.0,Кондитерские изделия (Food),23.5,5.5,11.1,16.0
676,3077221.0,Кондитерские изделия (Food),14.0,6.5,19.0,
677,4292794.0,"Готовая кулинария, салаты",9.5,6.5,6.5,4.0
678,3963773.0,Сопутствующие товары (Food),11.0,11.0,14.0,
679,3337340.0,Сопутствующие товары (Food),7.3,4.1,16.9,
